"","X1562921_at","X237154_at","X214705_at","X222616_s_at","X206799_at","X202844_s_at","X236007_at","X238054_at","X237326_at","X213568_at","X226120_at","X1554628_at","X1553286_at","X1560750_at","X201430_s_at","X212328_at","X209234_at","X215660_s_at","X212007_at","X231828_at","X1552754_a_at","X203765_at","X242352_at","X1570515_a_at","X206896_s_at","X223620_at","X209088_s_at","X211538_s_at","X238062_at","X205968_at","X201030_x_at","X225381_at","X238723_at","X221590_s_at","X206030_at","X207284_s_at","X205932_s_at","X1557553_at","X235313_at","X1557167_at","X207058_s_at","X202876_s_at","X225921_at","X222457_s_at","X219568_x_at","X208859_s_at","X235129_at","X232312_at","X223200_s_at","X225245_x_at","X210094_s_at","X212588_at","X212332_at","X211715_s_at","X1558924_s_at","X235225_at","X201867_s_at","X212758_s_at","X207349_s_at","X206240_s_at","X229586_at","X234018_s_at","X201635_s_at","X224579_at","X236193_at","X215104_at","X223269_at","X214464_at","X209205_s_at","X227088_at","X244463_at","X209258_s_at","X202549_at","X202611_s_at","X224747_at","X225173_at","X226651_at","X200616_s_at","X202909_at","X203386_at","dataY"
"13",4.50517057501744,6.8259343771065,5.26196078574024,8.39601924190338,5.23480439074915,7.76636524813599,6.17677277234655,8.4068001312119,6.74370717210343,4.72237667691411,4.45576816346076,4.24897319359289,5.39309353449919,9.14383222396582,6.61427301160401,10.1231846081392,6.9139468344217,7.20200302024975,9.32338804655806,5.01730283129276,5.24983059868234,3.9414195914632,7.72593908291915,8.25022659000722,6.74075932352229,4.3951126731386,7.73096676152673,10.7748515216799,7.71622503921675,9.26931481653449,10.9149449519417,4.83827628314264,5.04813416457317,5.89657405268937,8.34320171135311,8.93195090532895,5.71229369877219,7.54676237331423,11.7243567758918,3.97357450073192,5.65377486149361,6.91037681330534,7.6895924833188,5.71801948893818,4.52868795290854,7.48539639501532,9.21891565632638,6.23907616779708,6.25789008067962,8.31876136758924,7.65435639162558,4.98703599578741,7.02351670402559,7.46752478653948,9.85546935316777,5.29575633850356,5.0162457277661,8.63283451943704,9.422051683902,6.05007005286559,7.81749766674091,5.05066571367141,11.5053516631403,7.32317864788997,5.30760972832514,5.87654776460575,9.1618995343236,7.35000185344876,7.65951595619665,7.02368882061275,4.3769524462605,6.78756878659304,6.38230483576681,6.44549507090156,7.25477106962272,7.15606041397693,8.68070381495304,8.31088606337009,8.90644793039081,9.00476573560159,"0"
"21",3.68571089310191,6.87036377136848,3.93011685729682,6.62317465965115,5.27764395067814,6.66507417432192,5.81401024694148,8.05824151326415,5.94275634159407,4.69481432758488,4.2480147480721,4.31322813036078,5.15235099358444,7.86611591762317,5.52401234401665,9.95320219150619,6.25804945855555,6.73581549882442,7.35417855427856,5.95482086221837,4.46345521848824,3.75710355819463,5.40578925275596,5.02093865094625,7.11561858071174,4.7485853946034,6.55419609363664,10.4220216536243,7.60401952233575,8.9142914539193,11.0856084071995,4.9023849979433,4.66113477855972,6.5385161672306,7.57467511279629,7.21218540947705,6.01740850395587,5.60526515418823,8.89290391103362,3.94836472989638,5.15380772649011,7.11274437422291,7.36741218406589,5.41057066336803,5.09162732094558,4.60339960086825,8.91746672125584,6.58752148013751,5.39820397297486,8.09988109901876,6.96384727650102,4.63728283480096,6.18784287044769,7.39435279890724,6.24394867891303,4.79368659498146,4.45960882284791,6.82052769915354,8.23560901097611,6.2473364202524,6.14771624409979,4.78535316273511,9.92623821802629,7.0202295662633,4.73852836676646,6.16827648978599,8.66264163490203,4.05495725646787,6.67273456570982,7.43414348457845,4.56842784689629,4.36601359281697,4.92930535721039,5.89179787494261,6.80645143661223,5.20611882721336,8.12953434991445,7.00805227605504,8.30539571643892,8.64362693860254,"0"
"36",3.77768374993433,7.32360177108733,4.91821123542747,8.52792120895746,5.99779662644915,7.8649525752792,6.4927432988526,9.37281364697638,6.48119699646386,4.6455572487632,4.6917691203186,4.5283818451823,5.07981473538167,8.13153059671359,6.34692028339252,10.8393874782944,9.02038605255037,6.72973573125028,9.38763378005789,5.18949458835109,4.54287199991865,3.95555912658341,8.00718440927647,8.39667931542619,6.88336839632622,4.01555175850912,7.80286499176212,10.0364295317859,7.41854260501564,9.34648721111513,9.95345499675241,4.66877135827887,4.9199022222831,5.63346465115205,7.55633151790762,8.78874869834042,5.7693192436599,7.04053865874523,12.5904023907016,4.48694816552648,5.87757125836926,7.44596120143458,7.43875116398234,6.00656146267246,4.50566616381099,7.51596149485071,9.59870779648968,6.61071106422592,6.47423362860882,9.17879350425973,7.81161291421092,4.88605883742425,6.77245345922359,7.15250478359064,10.1658254040726,6.00605214307683,5.00321465431637,8.84807761483493,8.95065873651912,6.34573317439046,7.77304805365627,5.0601310398543,11.5713868539628,7.34114617675576,6.2393987074691,5.43951631507859,8.99283266251322,7.58389748239215,7.72106704928323,8.10821783510851,5.17094733827453,6.95150491756,6.58491209051294,7.33818197566168,7.89621217865273,6.52939456076737,8.802323689831,7.76220409272836,8.91256745314897,8.88986878827413,"0"
"30",3.6849891169725,7.0123513385752,4.16308531489407,6.67909113292996,5.10962101457989,6.7183250909322,5.29808783904923,8.80735336927704,6.96585487432789,4.91448257919032,4.27612547773895,4.29591326007513,5.14721779144933,9.29651240245022,5.31138064613566,9.84105612455242,7.77270807773789,6.6248523820536,7.36744098660649,5.78285068728417,4.35232724722356,4.30560162331092,5.50583447664573,4.62460420760956,6.75449365079028,4.30513430179311,6.47026110996173,10.9604664051654,7.46682221500448,9.24952809376415,9.75999431360058,4.86964557400224,4.41465564582168,6.16764417604925,7.70226661345579,7.48246074921184,6.26927403945715,6.63703108542669,8.98094495210991,4.10653556950034,5.22376939267046,6.80556035219639,7.49967431748176,4.71792073016362,4.87602518640883,3.97311849110077,9.02864920184982,6.10204363849325,5.99019073325692,8.94930191957589,6.86304882928755,4.83124877310347,6.00853535956316,6.49805293005479,7.00808044239912,4.48995757942704,4.34673407348407,6.85311708636454,9.00168547470713,6.01911633224195,6.22417331496971,4.17282424707973,10.4586158887352,5.33748452310384,5.09510015808505,5.38122658211697,8.90994485708745,3.89619603619515,6.97219502080879,7.60411460505153,4.46775092957457,4.03953942379424,5.2116799569554,6.0232464858706,7.4800531071682,5.66751525249,8.6246070140198,7.66059818432378,8.36753306673937,9.02995919819058,"0"
"18",4.28620219866359,7.24094272611875,4.51130369337359,7.90250804200929,5.22869268155855,7.56575947149157,6.22390878723887,8.95829658677397,5.8686919176528,4.63417491433081,4.25321134665946,4.08904209306305,5.58231716303892,9.28774739616746,6.16487809884035,10.2835241102988,7.19160284736829,6.94794302652991,9.06445305435411,5.96370589838539,4.95102904518329,4.18578310354885,7.60022023651744,8.03466526332958,6.68355543057345,4.41633000737679,7.74608587701562,10.9131190759042,7.462055214284,8.77037851603558,10.7814108701665,4.19810578078944,4.66202535875777,5.16273956070766,8.09454441716316,8.70717744029333,6.28547997392667,7.37810992997556,12.2376145099717,4.07438698532178,5.5214980629771,7.420362752784,7.5853971710695,6.07071426266027,5.14806277150227,7.74729842499905,8.95875494464212,5.96030096716263,6.22693977427004,8.5819851952513,7.53757722521953,5.21883405187567,6.76022212281547,7.00107227313076,10.0423047557177,5.58052017057627,4.86223618045583,8.66348929508652,8.03694550466998,6.0691089611302,7.71000518192976,4.84202588102352,11.2605009722929,8.58642270575809,5.47593204905369,5.48501525700934,9.03350009146017,6.83822301315179,7.38860130971906,8.10424411669042,4.75681540877149,6.33138233028073,6.59231611166862,6.25490487624041,7.24396410002889,6.18764203681896,8.65280227089185,7.80466888109088,8.72989179672028,8.6572034325813,"0"
"16",3.18265412282411,6.38124667199819,4.01985527797887,5.90228416975462,5.78133862997608,6.78581814408717,5.61696930391475,8.16092764169902,5.89454568479404,4.45849888276728,4.17316553298969,4.73046215962392,4.52264673249419,6.34561819222505,5.48203535580225,9.04367891527114,6.26724085753751,6.26249828710472,7.32165192537846,4.4214323680508,3.79817847507274,3.55159070923901,5.23156082162172,4.74786160403714,5.46652817074643,3.98094978450828,6.99252782604238,9.50092789215058,7.32005870275427,7.64066218450437,10.3429761792423,3.85708323309578,3.9452814067654,4.51639477762429,5.06117288833337,7.58060537797025,6.11447294148124,4.91053458143573,8.63086360213264,3.2893952065726,5.49709506744806,6.23820180616654,6.23045658800779,4.7889574460894,4.86860042013262,4.8685800776379,9.27302283701485,5.24362282725035,6.15380179850658,8.61781320177223,7.27883886259395,3.01214934155667,6.27188534667261,7.05634210981381,7.79290913361648,4.52860442610699,5.07159707310033,6.63678569992747,7.90838302177609,5.67248642113125,5.89417488450096,5.45389783214117,9.39758664842338,6.16667954182797,4.90744830549024,6.62837063346308,7.88422395867831,4.82540228569303,6.72907653679909,5.77806002109627,3.69344626852758,5.19382990707602,5.02915161695365,4.51824365232611,5.13442665324082,4.85132066333055,6.11447294148124,7.59453750650801,7.27877997294853,7.9591352309736,"0"
"22",3.20528654385597,7.75927324780936,4.56556775832216,7.53756332317359,5.76746726376252,7.26326323656574,6.00900053948951,9.29703784004518,6.73382569417389,4.30779547893884,4.0805399362748,4.00601410752721,4.68041039616528,7.3011996804094,6.30135256776595,10.2467092520671,7.59519879960803,6.98180144595052,8.69468784833833,5.81163780138686,3.66770256749628,4.15038107391406,6.8092063018786,7.05565221226211,6.84379282057948,4.61329464283342,7.23187933729262,10.9228207584974,7.39558333978055,8.96743048128419,10.4968746370373,4.24488998730264,4.56617429826585,5.94314464492241,7.80390960244204,8.3484617349254,6.07807054182708,6.39683245999896,11.6341251264956,3.99740410069855,5.41201029405863,7.43684110958068,6.98249294065242,5.33526654970397,5.3002184068327,7.14582885012797,9.7956572312309,6.14792927867373,6.0038234806045,8.97206425658455,7.14852075064168,4.99332083528555,6.43274851580533,7.97179897142677,8.85623935697002,5.08549960262195,4.48770823655832,8.17201662880843,8.86336790721259,5.73757397332457,7.05034666399179,4.4544594849538,11.116936020005,5.4985214772233,5.12466321035768,5.38433012136713,8.70422890073681,6.48434820516516,7.14991055681232,7.35896683798576,4.44160104967718,5.61958688090363,5.79066009423901,6.57570655910258,7.96872381391264,5.65794788275679,8.12925939116164,7.4766368070991,8.6665762516941,8.49321683320128,"0"
"43",3.55952641057109,6.9431508325834,4.78171960404311,7.58585454429235,5.48414401876113,7.88894542679269,5.51841947318741,8.86747195906514,5.42482359403007,4.65843951107521,4.26242297165841,4.1295402527688,4.85115853386657,8.03983252278955,6.7136396553274,10.2563391938666,7.77797710605722,7.06100151878169,8.32667720515851,4.05065381430387,4.16251948744227,3.62354661239851,6.21666714407573,7.14388738427539,6.5883456420535,4.69770132941108,7.54290526998154,9.35805894194563,6.97817714944508,8.96747998269668,10.1314748642008,4.31155044820448,4.44104631990614,5.81505155856229,7.57175538450689,7.83953979393315,5.7358551668605,6.96508290945716,11.3246893324714,4.27116021866092,5.54442727630926,7.43006496344615,7.39885578527292,5.26403356966762,4.76356423329859,5.64374231049259,9.75653769457051,5.56570980247755,6.12763425448659,8.66594186862432,7.37390147096379,5.06318203777702,6.43950344017184,7.12532627594057,7.88293961262179,5.49928184936488,4.89896694725097,7.46120619198109,8.36245111570639,6.15888564509773,6.9072961867144,4.68556738213987,10.9401405555008,6.70730644463824,5.2085930437429,5.40242510808918,9.01265594826649,5.58030116980736,7.03184645520492,7.59128389525825,4.37466447973482,5.23909632399661,5.64480560219686,6.84082745690917,7.91936802041946,5.48090866546996,8.75560663452721,7.7488300849025,8.64368977906907,8.68102968172703,"0"
"71",2.79625580853038,6.62900858833938,4.68353381665834,6.55370966093996,4.21619668440568,7.00879679105636,5.74608531096147,8.95838691293266,6.73743744969795,4.92030596264056,3.62751894314416,3.56974846535706,5.49320967929792,9.62712962498789,5.20963718454464,10.5023775396918,6.64677530129931,6.97985229961584,7.84186476492587,5.31876140865705,4.24674576652397,3.50677612086239,5.6768457740353,6.50480350495125,6.52639308839991,4.39691718217408,6.26954811403658,10.7985681690916,7.40571037158606,8.67216817374631,9.58425079499074,4.26070923912009,4.87117482866151,5.22506478331415,7.33764604850738,7.91613885853127,5.89602175377943,5.58027896335531,10.933836738577,3.85805052940995,5.34937983127248,6.50134272288927,7.58743068780741,5.17007477950562,4.66473963846252,5.37143757609702,9.2712027100599,6.55556348646243,5.93708561845232,8.53099891725623,6.77568506401441,4.66704886789848,6.43013854294563,6.73731801830941,8.07878048845983,4.24491230644832,4.92970530902448,7.31927097636781,9.22796135830298,6.09314768578303,6.76301455007955,4.64141053028153,10.5080902179271,5.09618107153065,5.46622808048691,5.8224017829508,8.64302166447941,4.61127394749217,6.87624154475931,7.45445621690185,4.71296650371631,5.20096871025819,5.38340515630724,5.95622380099861,7.30662582962905,5.61611719202104,8.12865500050677,6.77707479546659,8.57721347474714,8.90025517997625,"1"
"211",3.44876449638355,7.17964038986574,4.93488541716706,7.84446054991005,5.50041559090101,7.4142346382684,6.00854263040001,8.91744098817498,6.1185109708992,4.57730446851148,4.15463282680847,4.11978639831304,5.02644560594229,9.08388152792782,5.55541166146262,9.95196183255416,7.06331465834514,6.93419403045538,9.07698694257065,4.59905892549762,3.95604765674928,3.99251829205872,7.60643846119926,7.67766692037092,6.6705132364843,4.53687247222993,7.57128320452595,10.0607358098085,7.58456255703468,9.08396872441045,10.413458114007,4.07291291390389,4.25785174463471,5.56825427043584,7.85706785266016,8.39335249197534,6.05489776431408,6.78002256250023,11.7777716726459,3.63232415500449,5.41974701148926,6.78319587704303,7.70348455682602,5.43175628611454,4.57315047126586,6.94774069862446,9.33053910434687,6.3556229680931,5.76546543858216,9.02006627878572,7.3561794525388,4.95810232191394,6.68836537625845,7.14164451060472,9.48212046023528,5.0722493237925,4.57315047126586,8.52095115740028,8.19298932167567,6.02171586872774,7.27779628807413,4.43996356802436,11.1030048856019,6.3451812086341,5.37739984679469,5.71224953527573,8.72218425330586,7.20249390377605,7.06701858487985,6.96987123517616,4.45064027931096,6.27417699248615,6.00064027676794,5.75641677781303,6.93528927803047,6.70576820256325,8.19401824321363,7.93499149690101,8.49679547841061,8.53501579676502,"1"
"6",3.75378897451526,6.6433893269027,4.33109469542924,6.53130417799338,4.89958294180271,6.66721080560509,6.07412814572102,8.53089827363749,7.19698252928563,4.98456648842287,4.29965125583434,4.2835660647069,5.2049318720051,8.7393644613226,5.42579372232962,10.1593939951795,6.64594799811287,6.37732680830922,7.1976951539343,5.51432690151329,3.9326768975674,4.22418212019187,5.31943248616406,4.45334957033705,6.91429495485582,4.24021070095181,6.66752120191397,11.0076115530961,7.38947351701447,8.7618517145636,10.3524056781471,5.0881385320133,4.65552302365912,6.66657051071498,7.50241049216025,7.62791742820234,6.05976177582524,6.464218463484,8.15172743638871,4.85899406579964,5.02991459583486,6.90357101391979,8.37325873696504,4.77394474676424,4.7637742439276,4.32738739718962,9.09181368195202,6.42541155519532,5.66952095477099,8.21845591364185,6.78318366382449,5.62467373914224,5.8609653553918,6.52767373362286,6.32127968999837,5.16571605614127,4.58948029793358,6.91401596706566,8.0833498019858,5.9464900102647,6.46014000647509,4.53049837205072,10.4540930918966,5.32350609565675,4.97415058565437,5.57169753601754,8.68685851693995,3.91593670345306,7.0074489524863,7.24959121457396,4.5359160034563,4.06320719165062,5.03352498898286,5.66567076738684,6.58376706113364,5.56771879720495,8.3300577841796,7.10592187245929,8.50131597536358,9.09490854773485,"1"
"2",3.43649144281163,7.00407050717114,4.82487696819966,6.71313250777484,4.44877417156928,6.58453712361881,5.69811897581555,9.21395459608433,6.9184773845712,4.98794296202113,3.94042977115346,4.01936011047641,4.76617749904097,8.67868209211866,4.88144979499925,9.92556734140937,7.27937344872088,6.50608488407097,7.22142489127244,5.09841269129996,4.35512204953454,4.02861928714158,5.5047855146689,4.41212694444599,6.88973601220728,4.30472179516942,6.5210347543085,10.8614222746746,7.30471161264526,9.4910769303008,9.14304153086893,4.97321069170089,4.74653884187711,6.6783029749595,7.36953612112545,7.79083690909835,5.86763505074474,6.2576042695075,8.38253705413303,4.58195143514196,4.9700456126669,6.8809003753966,7.90272401222933,4.8011642753964,4.76319926773786,4.19318843187815,9.1869172196069,6.15973521595241,5.88031156249107,8.67788027441878,6.9733026895067,4.77038864345769,6.11849513552975,6.75931995458452,6.5361714958201,4.46860071768449,4.78105282633028,6.82642748122407,9.60633877145562,5.85722903623022,6.48020612664108,4.41428160617078,10.5852850446403,5.57664507754739,5.06851250774505,5.59874989879906,8.79742362062834,3.77333725076594,6.93880608943094,8.03232934317066,4.12913548229162,3.87820061084949,5.22993835849582,6.00466028281458,7.93612856043424,5.42618174245559,8.89437957249173,7.70757338862852,8.51067766691681,9.21350385951011,"1"
"51",3.66006472692836,6.51467818006191,4.31626579106881,6.63963209170532,4.79296159676126,7.11573261221973,5.93431427569034,9.11040492773973,6.25806257853034,4.97419930304136,4.19536408305652,4.50615765338532,5.32116943835864,9.22110235192685,5.31115186443474,10.0577798266406,6.81786926615583,7.06881748270422,7.46761625344291,5.30871615975095,3.72585753875425,3.74142633960186,5.59134342201635,5.72808351301764,7.05519001034362,4.46042971630311,6.2005631614093,10.3183350415573,7.48136545678808,8.8325865470751,10.5191719959632,4.64938714328523,4.45316457477219,5.86254292786618,7.3999397387623,8.00189080010519,5.58878836878825,4.78776541394017,10.1881947616713,4.42574347895874,5.86620238926959,7.00480439975947,7.32224510557339,5.44994052660654,5.01955248047739,4.23674625249381,8.66286973456323,6.32219516985467,5.60229565420933,8.02290661403552,6.98277347466902,4.98740352863744,6.07367672820981,6.95744810898304,7.00238800355557,4.61137171470815,4.49104225256736,7.01440346112662,8.9196438213779,6.01076692115817,6.56949379141297,4.61789840860269,10.1261500666693,5.51953148607088,5.26504712093623,5.5125476014441,8.64034151793249,4.35979924098246,7.40384285206071,7.00765423244761,4.22050446060958,4.64006698104434,4.67101360133167,5.94184782801854,7.11668402140008,5.6825859062066,8.17112057693193,6.941369271949,8.54389197275764,8.49736203993047,"1"
"81",3.66740993614716,6.71369222436184,4.28825151937374,6.59695638999506,5.27219463207784,6.81243075019472,5.9745209834794,8.82428040103649,7.44543325853306,5.13003764945877,4.23886134110228,4.33765075927042,4.56340404625202,8.79127420457968,5.46329861478468,10.2451381706607,7.5455609166834,6.19786482690987,7.31501643853865,6.31312445976982,4.31455373712741,4.36157217373237,5.12844107979492,4.60136515784281,6.88551134027126,4.27975149106268,6.4893289960473,11.0377998811224,6.92362416105228,9.24715474343487,9.80020302688394,5.14780675266718,4.88071655844303,6.13094068475125,7.3418508489742,7.84108145847781,5.44377165551417,5.36129176510954,8.96910624769305,5.24013156910702,5.34993676624094,6.92915744909689,7.82217533803045,5.14635487254838,4.38403679698579,4.38522453152027,8.96557478792407,6.28416621239392,5.83267255469748,8.71737583152867,6.88412781718967,4.85744177184578,5.82195383094914,6.76923668526593,6.79427368927305,4.62236201995529,4.66269576862356,6.98470269773429,8.29690947222877,6.34643935362513,6.3027413151745,4.33731161613949,10.2587597100282,5.01479925822361,5.42714928379645,5.66777836861177,8.73491756701857,4.02266975441609,6.94811021359491,7.68164347712175,4.32682077328576,4.11072789194568,5.14006268586509,6.33608383418795,7.92657254172248,4.54139391152769,8.55184448510556,7.342053251625,8.53833769732455,9.11755319772738,"1"
"121",3.28339502672072,7.1139225650227,5.31222032468763,6.64454101237026,5.86739625787342,7.16146278953076,6.1722559331276,9.19672476789944,6.1139412539772,4.88637872023797,4.32594952495397,4.28769881572673,5.11069462988249,8.91503790764946,5.23708676073978,10.4627370739158,7.94304913424383,6.51127794921632,7.28488756667159,6.40059537644905,4.98466047505731,4.08531331887291,6.09846391118438,5.20159627554093,6.89031026321809,4.31988852701435,6.36031707657627,10.8761811534437,7.52683340251336,9.10465661380131,10.376550762733,4.66246985428059,4.52762897148806,6.26774967323556,7.41145602018059,8.36460849208468,5.84021152577321,4.92670122336034,9.66469457063173,4.12107674608363,5.62451886612782,6.92481801453879,7.60513418622251,5.28624453845004,4.9082578374987,4.92893517510665,9.29241095932105,6.53937930943195,5.69986392810372,8.36409418352656,6.89301682290294,5.16425836383478,6.04626357416049,7.1336270367558,7.49867078224226,5.31431459206935,4.55184953388063,6.92481801453879,8.36303156310763,5.8910241431695,6.67355777418375,4.26601951745485,10.616580115886,5.97925945287106,5.63509593980183,5.60241758582278,8.83023076089184,4.67206051121061,7.70817083374187,7.56446758922627,4.94645553256163,5.27828526380695,5.02502819693026,6.52472574261714,7.57130125140582,5.51946785085683,8.54383079343706,6.79280587049625,8.88815276902003,8.96422320012309,"1"
"131",3.16615969867805,7.30622454632783,5.95315399918734,6.96294343895923,5.1210380428233,7.17293781099628,6.40166948256061,9.40961803433442,6.60664597332717,4.82646808246665,4.49224758705898,4.08981524721878,5.16460612965587,9.00345913369882,5.74946447646991,10.4800001800903,7.68608840459798,6.27736824115988,7.2479887099233,5.79512718020735,3.80622951070221,4.33096268059525,5.6863795102921,5.45149661299921,6.60661673956539,3.74542452867628,5.93777593099271,11.4039093983075,7.4388089085062,8.98654451564372,9.69162519983809,4.48258952048786,5.15753253653893,5.65774231784803,7.64900936811945,8.15255836712945,5.86046364878121,5.68842832090191,9.97450254292517,3.87957431448424,5.49358379979218,6.61655855104892,7.79447041312833,5.9697670878534,4.54668439762022,5.18429815609561,9.50418978555831,6.98853725372458,5.9387669632363,8.85378532028409,7.00891107000639,4.77198344994193,6.19351294660324,6.70726629079194,7.43601104830475,4.81595399387509,4.21505615759253,6.71453666204297,8.82172976387199,6.36393854285575,6.41260613676893,4.24767799004784,10.6571658101876,6.1885571068033,6.25025250662965,5.6522323176952,9.09115190176525,4.7474649480299,7.88603682173684,8.32224391665201,5.02298094752974,5.03464338314869,5.00168534317576,7.01737862876306,8.65436787494967,5.03530978658594,9.00413411092914,6.87764249767092,9.1473795668366,9.05925248859256,"1"
"181",4.06988192486768,7.10077805823531,5.24400859392084,7.59308800769074,6.04915543129767,7.31138176678343,6.0972631455058,8.77516350442713,6.02428528295076,4.92554743775448,4.06617310661919,4.23569110392648,5.00578668908427,6.6730846012524,6.26966481897576,10.3581806788036,7.79147435514471,6.56573515893119,8.31428715003988,6.36157338111545,4.53548637987619,3.83731294832885,5.4242032491453,6.72035409892032,6.61942956631495,4.47632318564169,6.17555492312375,11.282644799926,7.26507219205611,9.21828722003186,10.2936646485397,5.10036658962524,4.65115240955438,6.42507558042943,7.69126238156684,7.47832539442419,5.69519080951694,5.95781091700882,11.3438534703732,4.44206190309747,5.44794915705169,7.07160015119876,7.25047002314629,5.60821869058977,4.36733202121072,4.80287057045035,8.96590425426596,6.44148921677505,6.17610342951031,8.82355981339427,7.13950417085006,4.74439026569615,6.42837925842282,7.76311204995278,7.81066810266735,5.6525265961452,4.73617095014288,7.55156188550453,8.93728057127078,6.50774112532735,6.53354333906569,4.48378860616871,10.7387175671247,4.80388136139733,5.74490476341545,5.1912767158326,8.75374945083098,3.94691305169442,7.22654990413499,7.17727721678599,4.55370497326579,5.12985383235841,5.25365571212976,7.07571418906376,7.16698030245129,5.28597177952297,8.42297528810739,7.3795458198396,9.04448101730587,8.83587136609407,"1"
"1",3.11034530833372,7.58954965437796,6.17009314181795,5.72348385046305,4.67727679300559,6.32318348177544,6.24050050252259,8.94082621197182,6.18030237061911,4.99481568561365,3.78009787664565,4.01175365945605,5.03073760019837,7.93709943966993,4.81088620730884,10.9224989178248,5.91817906954597,6.44200464730089,6.10519218363716,5.84264277562559,4.34642279782858,4.23775329289689,4.69220699631288,4.65331239448234,6.48215456796204,4.36917499734593,6.10169223374094,11.4134263877087,7.22294689254505,8.63850864928754,11.2624375545988,5.09393505575914,5.08502265040046,6.33839512656879,7.32338570398363,6.8492300204824,6.03184392888926,4.58261414649901,6.99145145033031,4.22221734750643,4.64171936774662,6.46461113398493,7.14252400841564,4.50803487700552,4.46640080749491,4.35560932051779,9.63842663270978,6.93908358677436,5.32692229677809,8.23733486087407,6.65042270728646,4.7525938480315,6.15483771252339,7.10234406386411,5.97390575040466,4.61073779762979,4.22221734750643,5.37328006546373,6.57903637318849,6.96736543630352,5.62380734970902,4.2426626337573,8.57783414792525,5.01261815934145,4.91256173088728,5.55640157133059,8.86392915588733,3.84895951402521,6.3103910195103,8.28925773697197,5.28261537873832,3.7828176402074,4.81922319940382,5.92100312499313,7.39759077918062,4.49014897172954,8.54879734592149,6.6072010775523,9.14476946222457,9.35756918304439,"1"
"91",3.58787569753871,6.93485325753757,5.18201499769987,7.57804979462483,5.91672616933148,7.10620897913355,5.89727732861167,8.55617039402266,4.97296846818892,4.19078022054639,4.74407349606467,4.39059162252713,5.08293923921145,8.11108935026947,5.52683601732376,10.0830615791628,6.32282903698199,6.54301959342871,8.78996822659841,5.94023420999296,4.69704673816747,3.99435967415842,7.47285505511907,7.23468473859788,6.74358107180029,4.87205495432854,7.6051938790835,10.5497090873263,7.24023699328149,8.71692602254995,10.8373510388863,4.21503814997568,4.56617429826585,5.41646443819708,8.02860756287326,8.64613879166258,5.71523923903205,6.75775744470519,12.2919158048766,4.05531651176626,5.12214590224972,6.5380735242767,6.83991295148084,5.6001821519493,4.2669599810887,7.03426132169241,9.2422446868919,5.75188248347026,6.00635031766892,8.22281460339203,7.30786819266769,4.58195759166402,6.84014100791985,7.01977562647848,9.70144353141583,5.01351806003069,4.54231714522112,8.29116063540818,8.18623122418486,5.6708497893494,7.15189046084059,4.50662248143161,11.203737186058,7.76726738025231,4.83169842068247,5.08069890917439,8.51685528162404,6.70540994176728,7.02285717727174,7.61466439186229,4.33123195133314,6.11854796786532,5.94664021891137,5.86975381859569,6.71764947119182,5.92320332257113,8.10745093934166,7.85842572666555,8.61616114403967,8.52438733126232,"1"
"111",3.8542943060933,6.75850012248628,4.51046528568277,6.81315640503176,5.32018635924389,6.78025262841348,6.09928431811077,8.89721364063677,5.21006808123596,5.33972699778288,4.13133036269855,4.3932414393461,4.84231372260688,7.81514849919201,5.49595440651817,9.99229232259406,7.38539987379354,6.6517083095081,7.66320800464303,5.8343589743359,5.05776020258519,4.30988241435661,5.47522930182566,5.62356558077001,6.78234641555465,4.51676859069456,6.58134067351172,10.1219843650622,7.11956543556296,9.1764441150132,10.380199880933,5.17713556746847,4.66872373127063,6.54739503806288,7.19444660804473,7.57314642368211,6.02030430112484,5.54824629121526,9.52731767890284,4.48181478368503,5.80947616731916,6.73725526255125,7.31665797528926,5.37862136276024,4.67149600131323,4.74692685459312,9.15327366790136,6.31925610869824,5.52005387307307,8.52765439467975,6.92238200074569,5.03261657205639,5.88349728140586,7.25941169635106,6.88506678454198,5.17169000278883,4.3951126731386,6.92887749293893,8.70961195130528,6.49030766627478,6.3917451471932,4.30564834295479,10.3146218974518,8.63014769840119,4.82226258561244,5.52873454772245,8.90572834455732,4.01463482302229,6.70092516501446,7.99362423555189,4.43317971195528,4.56327353128833,4.88745390166018,6.76087116616557,7.66753831839909,5.29827380864316,8.44906257566177,7.32281799821171,8.88129297952302,8.7062500989327,"1"
